"","JARAS_NEV","REGIO_NEV","MEGYE_NEV","VON_IDO","TYWM101","TYWM102","TYWM103","TYWM104","TYWM105","TYWM106","TYWM107","TYWM302","TYWM303","TYWM304","TYWM305","TYWM201","TYWM202","TYWM203","TYWM204","TYWM205","TYWM301","TYWM401","TYWM402","TYWM403","TYWM404","TYWM405","TYWM406","TYWF103","TYWW701","TYWW702","TYWW801","TYWW802","TYWW803","TYWW804","TYWW403","TYWW404","TYWW405","TYWW601","TYWW602","TYWW101","TYWW102","TYWW103","TYWW104","TYWW603","TYWW201","TYWW202","TYWW203","TYWW204","TYWW604","TYWW605","TYWW606","TYWW607","TYWW007","TYWW401","TYWW402","TYWW307","TYWW308","TYWW309","TYWW301","TYWW302","TYWW303","TYWW304","TYWW305","TYWW306","TYWX002","TYWG102","TYWJ111","TYWH301","TYWK001","TYWH204","TYWH203","TYWA002","TYWK002","TYWJ109","TYWK101","TYWH201","TYWH108","TYWH202","TYWA001","TYWB001","TYWH102","TYWH104","TYWH103","TYWP010","TYWP011","TYWH106","TYWB101","TYWB107","TYWP009","TYWH107","TYWL001","TYWJ107","TYWH105","TYWJ110","TYWH001","TYWL002","TYWP007","TYWG004","TYWG009","TYWP002","TYWP001","TYWG010","TYWG005","TYWG101","TYWP006","TYWC001","TYWF001","TYWL003","TYWG002","TYWB108","TYWL004","TYWL008","TYWG006","TYWQ001","TYWH003","TYWP005","TYWG007","TYWP004","TYWP003","TYWP008","TYWB201","TYWP012","TYWB301","TYWB305","TYWL005","TYWQ002","TYWH002","TYWQ003","TYWL007","TYWR001","TYWG008","TYWL006","TYWG001","TYWX001","TYWH101","TYWH004","TYWH005","TYWJ105","TYWJ106","TYWJ013","TYWJ012","TYWJ011","TYWR003","TYWA201","TYWA102","TYWA101","TYWZ006","TYWZ007","TYWZ008","TYWJ001","TYWJ002","TYWZ004","TYWZ005","TYWZ003","TYWZ009","TYWR002","TYWZ002","TYWZ001","TYWJ104","TYWO041","TYWO042","TYWO043","TYWO044","TYWO045","TYWO046","TYWO047","TYWO048","TYWO049","TYWO050","TYWO051","TYWO052","TYWO065","TYWO066","TYWO067","TYWO068","TYWO069","TYWO070","TYWO053","TYWO054","TYWO055","TYWO056","TYWO057","TYWO058","TYWO059","TYWO060","TYWO061","TYWO062","TYWO063","TYWO064","TYWO034","TYWO071","TYWO072","TYWO035","TYWO036","TYWO037","TYWO038","TYWO039","TYWO040","TYWO073","TYWO074","TYWO075","TYWO076","TYWJ101","TYWN005","TYWJ113","TYWE015","TYWE016","TYWE020","TYWE018","TYWE017","TYWE012","TYWE019","TYWE021","TYWE013","TYWE014","TYWI001","TYWI002","TYWI003","TYWI004","TYWI005","TYWL009","TYWL010"
"1333","Békési","Dél-Alföld","Békés",2017,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,44.58469645,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,949.26725745,28.05661201,6.96607302,46.28112863,82.94392523,78.65439215,34.41452293,4934.42857143,30.83292319,85.71428571,8.92553191,252.74312427,NA,218.32860134,65.76231818,8.48891566,1160.09333966,NA,NA,20.76696165,11.03244838,78.82037534,16.66236485,18.6692911,12.44837758,NA,98.4337454,31.72172201,115.46231062,100,33.4856176,1998.91020677,8.02359882,0.17207261,41.01253195,70.32448378,48.61051364,49.32352391,260.52352758,0.28678769,0.76696165,-12.07376179,102.77641064,337.09469154,215.35631897,14.80376723,20.26577111,10752,84.78859458,497.31013955,76.4012719,4.83775811,5.44551294,94.33628319,29.38053097,10.44247788,-8.1734492,1.5339233,5.99386274,1.37658092,130204.68428824,936.20060624,94.59442609,1882.52869145,NA,317.99889986,9.66394414,157.43609044,464.34671839,1425.33482463,2015.92958583,18.19315419,104.40264403,211.68199027,33.47018528,3515.24275499,3515.24275499,1034.13334877,259.11235923,151.68539326,20.8081521,31.56292735,37.87878788,27.27272727,19.6969697,14537.21212121,7365.33333333,16.50212791,15.15151515,7.52728641,15.15151515,261.74690947,0.28951102,24.31892534,20.70189274,11.23941988,61.95630976,40.91515025,45.61892984,NA,10.70413293,NA,10.22666523,19.87330242,25.06579234,11.80201037,NA,NA,NA,97.40524641,NA,2.59475359,47.0389431,22.32809671,35.76487756,NA,16.59435436,13.15387951,32.49992543,1.98696314,9.53099869,72.20959019,100,NA,NA,37.99183647,10.79613896,42.16491794,62.00816353,77.54295718,22.45704282,38.90317799,76.56737205,39.83195707,NA,NA,NA,15.81402392,89.03508772,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1334","Kazincbarcikai","Észak-Magyarország","Borsod-Abaúj-Zemplén",2017,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,39.25512588,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1362.54061419,36.45814268,4.37625471,83.32338308,88.37516513,107.61007151,25.41097934,2802.18181818,32.55580067,36.36363636,10.66098081,299.06395879,22.90347377,273.65297945,180.41556921,10.19083631,896.37640014,25.57136008,37.36710702,21.78556173,11.7898334,70.91401589,14.9476349,15.83220568,8.75694148,30.20242322,48.66337919,27.41856995,114.24649511,68.18181818,26.75578274,2489.66000984,2.90474156,0.29024534,50.57652183,62.19564289,37.74801867,39.74889271,250.65534158,1.6124741,0.81161897,-6.15965106,117.76537763,164.49158031,225.65979721,14.14200545,35.68647807,6860,70.25653511,485.77275828,83.0594092,4.01537804,5.18941572,95.00213584,37.20632208,7.00555318,-4.75679859,2.56300726,5.35341401,1.9672184,394045.22450039,1056.55458198,90.56334419,2174.99759705,150,288.44406956,9.67458545,186.98092396,443.14495199,2001.08035765,1936.84918779,7.50393499,65.30650919,251.74028214,40.4235968,3683.81780431,3683.81780431,985.10900597,275.11030366,123.29656067,22.55011951,27.80352178,37.83783784,24.32432432,20.27027027,15044.62295082,8476.375,11.56717726,17.56756757,4.20624628,10.81081081,225.99273294,0.87630131,16.64972484,33.63752122,1.25441189,5.17535587,NA,NA,NA,52.16328487,NA,1.84077138,NA,18.22918802,24.54004372,1.08534858,11.15880911,NA,94.82464413,NA,5.17535587,NA,2.14136342,97.88229283,1.03235859,1.08534858,NA,NA,NA,8.3247908,84.72941985,25.83766768,13.6278904,49.3756328,8.62822159,0.79737321,99.20262679,91.37177841,94.82464413,5.17535587,84.68746944,83.43305755,NA,NA,NA,NA,NA,93.30985915,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1335","Kunszentmiklósi","Dél-Alföld","Bács-Kiskun",2017,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,31.89081682,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1256.31151048,30.70109593,3.60462131,30.02844821,87.15341959,143.91784339,7.37355584,3240.22222222,32.33660243,22.22222222,9.89777778,238.4766795,NA,231.10312366,37.88158271,10.44073599,1195.3002611,NA,NA,22.71448664,8.08720113,68.99864885,14.75395807,15.90401786,16.31504923,NA,48.00768123,26.5619642,123.54000901,22.22222222,30.49242619,1468.54942234,10.33755274,0.6504065,45.06830806,69.62025316,48.67779204,45.19591653,253.66311365,0.34231921,0.84388186,0.27385537,113.84678691,152.55710956,218.90106591,13.64568279,30.86208079,3939,82.95361057,503.57908626,71.91112446,3.93811533,5.28330873,95.21800281,30.09845288,8.36849508,-4.31322208,1.82841069,5.81942662,1.40350877,205061.38124957,1021.88418275,88.01231046,2029.24269619,300,360.77772444,9.73577541,143.33721967,456.82737809,1937.52674369,2098.37161259,16.10118601,70.84551148,171.81340342,19.75995316,3484.3289212,3484.3289212,976.95631301,229.27096907,130.26285183,22.31739604,29.07127654,23.33333333,40,16.66666667,15590.2962963,10525.75,9.99666778,20,2.59172868,30,161.20293533,0.74049391,13.32889037,16.91093574,67.7798819,63.47604935,52.48889259,53.85224268,1.99628809,19.16309576,2.89032964,0.27937994,34.233181,NA,38.55700604,0.72715151,NA,NA,96.89073979,NA,3.10926021,41.37963581,2.15356801,29.64443411,8.71522123,8.74885665,21.8946868,1.51651139,29.48028981,NA,71.97349838,96.56995911,3.43004089,NA,14.60686883,11.38902284,47.23134135,85.39313117,85.85188573,14.14811427,37.93402137,70.77781057,61.81886124,NA,NA,NA,6.83017887,94.69026549,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1336","Sarkadi","Dél-Alföld","Békés",2017,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,41.00414597,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1268.3457148,26.37404948,7.69614061,30.47603202,85.92105263,60.88965392,3.60119587,1995.36363636,29.75078591,72.72727273,8.91558442,194.90849792,NA,191.30730205,38.44159938,10.0561696,1116.43076025,NA,NA,26.67638484,5.97667638,65.96400039,16.80558072,16.65736088,10.64139942,NA,82.00829195,30.07881908,98.26739821,81.81818182,32.98197137,842.54393912,18.36734694,0.04529806,43.94070652,70.84548105,31.07447001,47.64654923,257.90892462,0.90596122,0.29154519,-7.15709368,100.68795845,116.93548387,211.2715372,16.94616064,50.11617841,682,83.50312891,479.81192304,33.82423717,2.7696793,2.42223114,96.93877551,29.00874636,5.83090379,-6.74941113,1.02040816,5.52636347,1.72132633,152476.19481525,776.84203261,96.85244008,1619.05529084,NA,261.19640986,8.41274425,199.91799171,473.32452504,1657.90904149,2137.81957097,63.02820291,141.43710871,350.96237212,33.89072035,3874.89179461,3874.89179461,1138.09285161,214.2694428,145.72490706,20.15942226,29.37729936,50,18.75,18.75,15902.25,12457.5,6.19463545,12.5,4.33624481,12.5,169.62048385,0,10.53088026,72.4009901,68.94044023,81.92150772,64.85530052,NA,4.08536613,4.08513972,NA,19.55356213,NA,NA,3.29496416,NA,NA,NA,94.67118282,NA,5.32881718,6.69770011,68.98096786,17.33246693,32.40172616,39.70734071,10.5584662,NA,NA,4.08513972,9.00822779,100,NA,NA,14.93318602,14.20912257,79.09317732,85.06681398,87.27998479,12.72001521,89.20244343,87.10949705,72.23540439,NA,NA,76.59269054,15.03235418,102.89855072,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1337","Siófoki","Dél-Dunántúl","Somogy",2017,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,189.20812894,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2430.36299777,33.25829642,2.82147826,84.07061867,75.42643923,400.15955946,188.35799695,2140.5,27.5441875,25,9.82561308,507.34654563,4.28194749,318.98854869,78.18583061,7.49151124,1014.93939151,21.1621856,12.70338248,16.3308841,11.70893577,92.52423218,13.73768036,14.84276208,12.49111164,4.28194749,64.23732773,27.13929767,184.87020463,83.33333333,43.39628149,2366.15004427,3.50794027,10.50757421,32.03847439,59.77719839,82.09528813,61.07995692,308.86261261,56.04039579,0.54515288,7.14125877,223.46803706,241.28618421,190.78248598,12.76034028,46.71805653,18341,82.14132883,476.81868869,77.13818844,3.38942877,17.85521242,95.94690685,39.93837402,5.3567196,-6.24616911,4.88267362,4.47544827,1.67342849,158267.14941992,1033.27509497,86.22943514,2167.01886792,1018,411.78073659,6.88156869,162.15058787,524.1571284,3356.58620589,1430.37364403,9.0912467,88.06990516,93.46365302,15.04522003,3315.61940357,3315.61940357,1156.07724052,318.6755431,167.14243235,20.13531314,33.65465214,51.79856115,15.82733813,13.66906475,13343.2,7116.53333333,32.30225094,18.70503597,8.17778505,7.91366906,283.94845441,0.61333388,41.09336986,12.90226902,57.15400874,55.30685767,71.75337693,49.73851441,6.21111815,0.36854227,7.02603505,20.0344284,34.19421885,1.38546629,9.89889803,20.6189835,0.35822107,2.02224527,90.54942183,NA,9.45057817,57.00660557,0.26230946,21.83876138,16.32584593,12.60653032,26.05617203,5.07393273,18.09875761,0.45962512,83.60627675,56.949736,27.81253776,12.8572599,3.22431006,7.65109684,35.34229759,96.77568994,88.22982995,11.77017005,77.39287009,48.95769636,72.89429263,23.93060036,47.76174191,1.66406997,32.89489222,90.96774194,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1338","Dabasi","Pest","Pest",2017,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,36.654516,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1188.42051803,28.62615178,3.37430168,54.3234619,87.63183126,46.29558151,17.93397664,4489.09090909,37.01903605,36.36363636,10.92243767,260.89588624,NA,242.9619096,80.393338,10.17775521,1392.2382548,NA,NA,19.00578035,11.93063584,75.69624185,13.10309802,13.33862976,12.46242775,NA,40.50222762,23.67355205,102.43814059,27.27272727,27.8126968,1204.67242255,4.60115607,2.53936008,30.89864375,37.84971098,87.86185881,62.85329744,296.16502335,12.595226,1.71098266,7.65871001,104.6982584,155.1989882,255.61652345,12.88053893,22.27622519,NA,87.85858848,496.85472385,81.62335646,6.84393064,10.43536706,91.30635838,61.89595376,10.03468208,-2.92534281,3.88439306,5.20060945,1.8892839,116150.26326448,1093.41019149,89.40366498,2200.66377354,NA,424.11907655,6.24805881,164.98582422,391.21101661,1724.73336719,3263.68184345,7.78030852,81.12633181,155.99635895,11.9074506,3475.69866343,3475.69866343,1548.80518429,239.61117861,108.55116249,22.72333821,24.66644778,29.21348315,25.84269663,21.34831461,13605.6,8758.5,18.22600243,23.59550562,7.08788983,5.61797753,259.01174565,1.41757797,26.73147023,15.03759398,50.56566929,78.30749429,40.39654853,28.66123094,16.57184525,4.73192855,5.66304561,2.53098338,0.80149372,1.67289511,50.96611232,0.07007339,NA,1.28098683,82.35437745,6.48677389,11.15884866,57.20819558,16.99162268,16.99841734,9.14276797,34.78015407,30.25275584,6.18214662,2.64375817,8.71553298,32.28319924,64.1428094,29.86446586,4.71173791,9.6682217,15.13438789,27.65741654,90.3317783,92.46527404,7.53472596,77.8132518,85.2705573,55.25937097,16.4366978,NA,NA,25.82995672,91.83673469,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1339","Jászapáti","Észak-Alföld","Jász-Nagykun-Szolnok",2017,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,43.81616401,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1679.41602125,30.26997546,4.90147744,44.49517862,92.1009772,206.46956854,17.55753113,3474.11111111,36.17232226,88.88888889,10.5186722,299.04101528,NA,281.48348415,57.42859767,11.99128485,1375.8828596,NA,NA,20.23486902,10.56910569,63.32151623,16.79416021,17.02071945,14.27280939,NA,38.37912176,27.65855375,102.95882193,88.88888889,28.48741233,2347.36557515,10.38843722,0.12722849,42.23479684,67.75067751,35.21048363,49.6045814,257.31125647,1.59035608,0.81300813,-8.42888723,88.59180606,123.70325203,213.1647123,16.58005444,28.78434132,2350,81.66216953,482.69664291,71.1208072,3.97470641,3.22387069,95.12195122,31.79765131,8.49141825,-4.80287536,1.44534779,6.20238871,1.52674184,240371.63782902,930.66892098,95.15271339,1928.06172294,NA,281.15904948,8.16062176,154.76380849,469.12079829,2121.53501169,2250.23175738,24.03190619,66.48868865,296.68166479,25.82292039,3358.81280583,3358.81280583,1148.81504462,220.39210669,114.14984472,25.46209351,29.0649402,35,22.5,22.5,18162.42857143,12615.5,10.76314145,20,8.33275467,15,209.61397,1.38879244,20.48468856,35.32050084,28.35069316,68.65693203,19.69794719,19.69794719,NA,NA,22.10328893,2.36504067,5.06554053,2.34131968,37.24089532,5.75755337,NA,8.29233459,99.78109379,NA,0.21890621,14.21429334,25.12636149,22.53502746,12.67924126,50.71097322,14.07475807,NA,NA,NA,65.99377837,60.66976927,31.03789614,NA,8.24218397,22.37086832,63.41483834,91.75781603,77.57889898,22.42110102,59.68538902,79.88779723,71.93691364,25.13153251,NA,NA,27.88004892,96.46017699,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1340","Sárospataki","Észak-Magyarország","Borsod-Abaúj-Zemplén",2017,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,58.05203182,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,983.95721925,22.45465886,4.20534759,47.86186827,79.76694915,55.44812834,24.29518717,1453.4375,32.3801333,87.5,7.72368421,244.96684492,7.03387391,220.67165775,48.6852573,7.95721925,1223.33834022,26.05729877,28.6727899,18.75,11.875,51.10833893,14.07486631,14.88678909,10.625,8.35812302,141.90496667,27.83917437,114.26926399,93.75,24.89497326,1925.13368984,12.109375,0.68449198,36.69513482,58.125,54.75935829,56.10785913,280.43979259,2.99465241,1.40625,-4.70588235,119.9741991,196.68888889,223.15516745,13.325656,81.7028596,335274,87.32898022,514.51599638,78.55292198,4.609375,5.13241395,93.90625,41.484375,9.921875,-6.11764706,1.953125,5.04812834,1.79679144,268286.39002365,1041.08816515,88.12973803,2023.43206522,100,333.47667168,7.19700605,377.76822189,448.11868415,1497.32620321,2009.90930467,9.57681604,59.23527975,276.92459664,28.94063325,3363.57772522,3363.57772522,1291.76521178,225.32788648,144.08293461,20.09228994,28.94956098,29.62962963,33.33333333,11.11111111,16217.82608696,7441.66666667,15.34751151,25.92592593,7.67375576,3.7037037,286.60503118,1.09625082,24.11751809,35.0509287,36.59773174,56.92439374,13.5770763,5.64180388,13.82588457,53.90189638,0.55243002,3.05285954,0.88351911,26.78735598,0.31202353,NA,0.14747535,7.32695176,90.71761642,NA,9.28238358,5.10736227,0.68403087,33.44928857,11.78642155,14.66704475,8.81580244,1.98732894,29.29411375,16.71846413,60.02101251,51.92936479,32.98189957,7.61430854,26.54993858,11.1440764,83.74856133,73.45006142,72.80899539,27.19100461,51.75630712,60.28807848,48.74782618,0.11763828,3.30025405,2.50584219,25.20397188,100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1341","Nyírbátori","Észak-Alföld","Szabolcs-Szatmár-Bereg",2017,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,34.85469361,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1722.4432483,30.93034584,5.1322256,45.77605035,82.70557029,27.26421718,24.71799672,2123.1,36.71518063,40,9.26328502,233.66721273,0.73672674,208.94921601,61.01212713,11.79499181,923.25849769,28.09917355,20.24793388,22.24080268,7.30211817,58.037019,12.87151884,13.05017818,9.25306577,0.73672674,70.65140596,22.09269464,99.98173405,70,26.04680552,992.2770887,21.23745819,0.37444418,40.59303458,69.95540691,41.98455418,51.2359961,262.11206634,7.95693892,0.39018952,-12.84811608,114.69078235,213.06839623,258.53628836,12.70260426,44.74589044,6496,84.66861777,488.83623439,62.883585,3.84615385,3.89409853,95.59643255,29.76588629,7.35785953,-1.07652703,1.1148272,5.61666277,1.68499883,286399.60435213,880.85200036,88.06015587,1801.93680089,400,298.21958457,8.17096931,141.13795865,386.79289718,2480.69272174,2429.81548018,25.17657087,75.39697909,388.62589056,64.49218195,3346.99260515,3346.99260515,841.45824502,168.17389666,84.56263121,24.40649018,20.63877028,20,41.33333333,22.66666667,16833.14285714,5723.25,19.63169828,16,6.91256982,8,172.2010268,1.38251396,27.92678206,54.14055207,69.96467442,56.20753045,42.4953179,22.11546847,55.69259971,2.16440247,1.00504293,4.09106633,0.02702607,4.53040583,25.19836684,0.07179397,0.47534096,14.74353663,72.4298067,4.32517119,23.24502212,28.00347351,7.21929584,12.92476813,7.87434429,35.27048967,35.63402898,2.05281885,6.24355008,13.20498537,56.70618197,59.80125343,21.05032319,3.92954579,18.96202977,12.19821641,59.79831008,81.03797023,71.3643798,28.6356202,64.86666652,65.33068832,52.45036105,18.4850718,1.32078924,3.7281811,25.58136493,100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1342","Orosházi","Dél-Alföld","Békés",2017,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,54.44909113,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,881.64573871,32.79483037,5.3761894,47.1742101,71.76986836,79.84751022,17.09036355,6037.75,30.47492857,100,9.34417344,290.91637724,NA,273.82601369,67.34989821,7.93275653,1093.69248268,NA,NA,21.60784314,11.29411765,78.11793215,17.30409585,17.10754229,9.56862745,NA,47.6170759,31.12293487,108.50565428,100,34.54551059,984.40165232,8.35294118,0.18496064,45.56138934,69.88235294,52.40551594,45.94103393,255.85621971,3.69921289,0.82352941,-5.48716579,153.4097967,197.3256785,195.08077544,17.48590644,18.63276883,12155,82.44907108,497.63172894,72.65751212,4.03921569,5.48279738,95.01960784,29.7254902,9.56862745,-9.37133932,1.45098039,5.01448858,1.64409462,139180.57223303,1050.40818773,93.05331179,2110.81433649,500,316.44652395,8.49757674,133.03796944,512.60817357,1313.22057584,1905.79170699,20.39579968,74.69872151,168.73559142,9.34322518,3601.09312244,3601.09312244,1370.33663202,243.77872552,170.95529109,19.7685509,33.79538373,25.3164557,18.98734177,24.05063291,13240.65217391,8380.61538462,15.32027659,31.64556962,10.76559977,7.59493671,186.74174982,1.03515382,27.12103019,18.97855269,2.62488599,49.9047976,10.13719617,NA,NA,27.19068863,2.62488599,1.90763025,NA,6.23789304,19.84067719,20.80647872,NA,NA,80.15932281,NA,19.84067719,61.59251166,21.39174619,NA,48.93899606,39.31266895,NA,5.51044195,6.23789304,29.81557462,69.74547479,100,NA,NA,26.0185004,4.53251624,33.8749721,73.9814996,69.0563251,30.9436749,66.50335757,79.81984564,47.03136582,14.56114585,NA,NA,22.46556318,94.30051813,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1343","Békéscsabai","Dél-Alföld","Békés",2017,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,67.19178599,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1147.37139095,36.43444618,5.56631869,67.98997108,83.14977974,74.66190163,58.20872128,8830.44444444,28.49988676,88.88888889,9.06440678,292.67876736,NA,234.47004608,124.92769115,8.25104235,1098.29944323,NA,NA,19.37477923,17.00812434,84.67549771,16.12589736,17.09447655,8.6541858,NA,104.43667111,31.0000755,118.06861564,88.88888889,36.45543747,2369.98025016,4.23878488,0.87777046,43.1627764,60.29671494,70.99909088,48.05913551,264.77797149,3.51108185,0.4592017,0.27587072,204.84686816,356.3957672,203.62807143,15.27883881,20.13237033,49399,79.63157625,505.9536935,82.15941992,3.8502296,8.66291689,95.58459908,39.45602261,7.66513599,-7.87485501,3.14376545,5.70550801,1.85585755,238997.65961195,1154.81280167,92.67211561,2282.44761628,638,348.57940962,8.77808809,164.12914916,491.09142613,2101.63328004,1872.85432174,10.51269569,89.93669307,94.07693984,12.62570269,3621.56176863,3621.56176863,1031.78397967,310.83121524,166.21368784,19.36498856,32.18726163,25.44378698,27.21893491,18.93491124,10205.7804878,6094.28571429,17.53360608,28.40236686,7.40307812,13.01775148,328.92518308,0.51951425,25.45619845,9.34672368,28.1858889,82.39746632,51.69357599,31.69094993,11.2710554,8.04014828,10.39865156,29.88729033,1.51687363,0.08994851,32.48609594,1.76596857,NA,NA,82.80734899,0.21981552,16.97283549,51.99032694,4.54396779,23.46199478,13.81742768,41.64065028,12.36456433,7.69714814,1.01821479,0.89620253,82.46341097,98.10184903,1.89815097,NA,5.32712652,8.2207194,39.78895365,94.67287348,67.51085596,32.48914404,58.85642588,58.81917448,81.34877044,35.74191548,13.16047236,NA,14.49396123,99.04076739,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
